Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4841
alkor_greeting_time_1	3528	alkor_greeting_time_1_hd	vo/eax/dialog_sd	act3\alkor\alk_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
alkor_greeting_time_2	3529	alkor_greeting_time_2_hd	vo/eax/dialog_sd	act3\alkor\alk_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
alkor_greeting_time_3	3530	alkor_greeting_time_3_hd	vo/eax/dialog_sd	act3\alkor\alk_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
alkor_act3_gossip_1	3531	alkor_act3_gossip_1_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_2	3532	alkor_act3_gossip_2_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_3	3533	alkor_act3_gossip_3_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_4	3534	alkor_act3_gossip_4_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_5	3535	alkor_act3_gossip_5_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_6	3536	alkor_act3_gossip_6_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_7	3537	alkor_act3_gossip_7_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_07.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_8	3538	alkor_act3_gossip_8_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_08.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_9	3539	alkor_act3_gossip_9_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_09.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_10	3540	alkor_act3_gossip_10_hd	vo/eax/dialog_sd	none.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_gossip_nec	3541	alkor_act3_gossip_nec_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_gossip_nec.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_intro	3542	alkor_act3_intro_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_intro_nec	3543	alkor_act3_intro_nec_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_intro_nec.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q1_after	3544	alkor_act3_q1_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q3_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q1_early	3545	alkor_act3_q1_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q3_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q1_init	3546	alkor_act3_q1_init_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q3_init.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q1_success	3547	alkor_act3_q1_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q3_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q2_after	3548	alkor_act3_q2_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q2_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q2_early	3549	alkor_act3_q2_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q2_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q2_success	3550	alkor_act3_q2_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q2_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q3_after	3551	alkor_act3_q3_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q4_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q3_early	3552	alkor_act3_q3_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q4_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q3_success	3553	alkor_act3_q3_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q4_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q4_after	3554	alkor_act3_q4_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q4_early	3555	alkor_act3_q4_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q4_init	3556	alkor_act3_q4_init_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q1_init.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q4_success	3557	alkor_act3_q4_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q1_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q4_success_reward	3558	alkor_act3_q4_success_reward_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q1_successful_reward.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q5_after	3559	alkor_act3_q5_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q5_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q5_after_va	3560	alkor_act3_q5_after_va_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q5_after_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q5_early	3561	alkor_act3_q5_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q5_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q5_early_va	3562	alkor_act3_q5_early_va_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q5_early_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q5_success	3563	alkor_act3_q5_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q5_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q6_after	3564	alkor_act3_q6_after_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q6_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q6_after_va	3565	alkor_act3_q6_after_va_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q6_after_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q6_early	3566	alkor_act3_q6_early_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q6_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q6_early_va	3567	alkor_act3_q6_early_va_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q6_early_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
alkor_act3_q6_success	3568	alkor_act3_q6_success_hd	vo/eax/dialog_sd	act3\alkor\alk_act3_q6_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
angel_act4_stone	3569	angel_act4_stone_hd	vo/eax/dialog_sd	act4\angel\angel_mephistone.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
angel_act4_stone_smashed	3570	angel_act4_stone_smashed_hd	vo/eax/dialog_sd	act4\angel\angel_mephistonesmashed.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_greeting_1	3571	asheara_greeting_hd1	vo/eax/dialog_sd	act3\asheara\ash_hello.flac	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_2	3572		vo/eax/dialog_sd	act3\asheara\ash_greetings.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_inactive_1	3573	asheara_greeting_inactive_hd1	vo/eax/dialog_sd	act3\asheara\ash_whatdoyouneed.flac	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_inactive_2	3574		vo/eax/dialog_sd	act3\asheara\ash_whatcanidoforyou.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_return	3575	asheara_greeting_return_hd	vo/eax/dialog_sd	act3\asheara\ash_imsurprised.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_time_1	3576	asheara_greeting_time_1_hd	vo/eax/dialog_sd	act3\asheara\ash_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_time_2	3577	asheara_greeting_time_2_hd	vo/eax/dialog_sd	act3\asheara\ash_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_greeting_time_3	3578	asheara_greeting_time_3_hd	vo/eax/dialog_sd	act3\asheara\ash_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
asheara_act3_gossip_1	3579	asheara_act3_gossip_1_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_2	3580	asheara_act3_gossip_2_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_3	3581	asheara_act3_gossip_3_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_4	3582	asheara_act3_gossip_4_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_04.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_5	3583	asheara_act3_gossip_5_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_6	3584	asheara_act3_gossip_6_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_7	3585	asheara_act3_gossip_7_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_07.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_8	3586	asheara_act3_gossip_8_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_08.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_gossip_ama	3587	asheara_act3_gossip_ama_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_gossip_ama.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_intro	3588	asheara_act3_intro_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_intro_ama	3589	asheara_act3_intro_ama_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_intro_ama.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q1_after	3590	asheara_act3_q1_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q3_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q1_early	3591	asheara_act3_q1_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q3_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q1_success	3592	asheara_act3_q1_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q3_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q2_after	3593	asheara_act3_q2_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q2_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q2_early	3594	asheara_act3_q2_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q2_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q2_init	3595	asheara_act3_q2_init_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q2_init.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q2_success	3596	asheara_act3_q2_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q2_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q3_after	3597	asheara_act3_q3_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q4_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q3_early	3598	asheara_act3_q3_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q4_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q3_success	3599	asheara_act3_q3_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q4_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q4_after	3600	asheara_act3_q4_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q4_early	3601	asheara_act3_q4_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q4_success	3602	asheara_act3_q4_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q1_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q5_after	3603	asheara_act3_q5_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q5_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q5_after_va	3604	asheara_act3_q5_after_va_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q5_after_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q5_early	3605	asheara_act3_q5_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q5_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q5_early_va	3606	asheara_act3_q5_early_va_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q5_early_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q5_success	3607	asheara_act3_q5_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q5_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q6_after	3608	asheara_act3_q6_after_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q6_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q6_after_va	3609	asheara_act3_q6_after_va_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q6_after_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q6_early	3610	asheara_act3_q6_early_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q6_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q6_early_va	3611	asheara_act3_q6_early_va_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q6_early_va.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
asheara_act3_q6_success	3612	asheara_act3_q6_success_hd	vo/eax/dialog_sd	act3\asheara\ash_act3_q6_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_greeting_1	3613	atma_greeting_hd1	vo/eax/dialog_sd	act2\atma\atm_hello.flac	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_2	3614		vo/eax/dialog_sd	act2\atma\atm_greetings.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_inactive_1	3615	atma_greeting_inactive_hd1	vo/eax/dialog_sd	act2\atma\atm_tellmetroubles.flac	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_inactive_2	3616		vo/eax/dialog_sd	act2\atma\atm_mugcantcure.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_return	3617	atma_greeting_return_hd	vo/eax/dialog_sd	act2\atma\atm_helloagain.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_time_1	3618	atma_greeting_time_1_hd	vo/eax/dialog_sd	act2\atma\atm_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_time_2	3619	atma_greeting_time_2_hd	vo/eax/dialog_sd	act2\atma\atm_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_greeting_time_3	3620	atma_greeting_time_3_hd	vo/eax/dialog_sd	act2\atma\atm_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
atma_act2_gossip_1	3621	atma_act2_gossip_1_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_2	3622	atma_act2_gossip_2_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_3	3623	atma_act2_gossip_3_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_4	3624	atma_act2_gossip_4_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_04.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_5	3625	atma_act2_gossip_5_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_6	3626	atma_act2_gossip_6_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_7	3627	atma_act2_gossip_7_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_08.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_gossip_8	3628	atma_act2_gossip_8_hd	vo/eax/dialog_sd	act2\atma\atm_act2_gossip_09.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_intro	3629	atma_act2_intro_hd	vo/eax/dialog_sd	act2\atma\atm_act2_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_q1_after	3630	atma_act2_q1_after_hd	vo/eax/dialog_sd	act2\atma\atm_act2_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
atma_act2_q1_early	3631	atma_act2_q1_early_hd	vo/eax/dialog_sd	act2\atma\atm_act2_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
